	model	pairid	expected	unexpected	diff	acc
518	openai-community/gpt2	518	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
519	openai-community/gpt2	519	4.006712913513184	4.26371431350708	-0.2570013999938965	True
520	openai-community/gpt2	520	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
521	openai-community/gpt2	521	4.704710006713867	5.136828899383545	-0.43211889266967773	True
522	openai-community/gpt2	522	5.948192596435547	1.2409117221832275	4.707280874252319	False
523	openai-community/gpt2	523	5.628284931182861	2.9456846714019775	2.682600259780884	False
524	openai-community/gpt2	524	12.592690467834473	9.957180500030518	2.635509967803955	False
525	openai-community/gpt2	525	15.459270477294922	9.374608993530273	6.084661483764648	False
526	openai-community/gpt2	526	1.7582021951675415	0.0393193662166595	1.718882828950882	False
527	openai-community/gpt2	527	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
528	openai-community/gpt2	528	4.006712913513184	4.26371431350708	-0.2570013999938965	True
529	openai-community/gpt2	529	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
530	openai-community/gpt2	530	4.704710006713867	5.136828899383545	-0.43211889266967773	True
531	openai-community/gpt2	531	5.948192596435547	1.2409117221832275	4.707280874252319	False
532	openai-community/gpt2	532	5.628284931182861	2.9456846714019775	2.682600259780884	False
533	openai-community/gpt2	533	12.592690467834473	9.957180500030518	2.635509967803955	False
534	openai-community/gpt2	534	15.459270477294922	9.374608993530273	6.084661483764648	False
535	openai-community/gpt2	535	1.7582021951675415	0.0393193662166595	1.718882828950882	False
536	openai-community/gpt2	536	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
537	openai-community/gpt2	537	4.006712913513184	4.26371431350708	-0.2570013999938965	True
538	openai-community/gpt2	538	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
539	openai-community/gpt2	539	4.704710006713867	5.136828899383545	-0.43211889266967773	True
540	openai-community/gpt2	540	5.948192596435547	1.2409117221832275	4.707280874252319	False
541	openai-community/gpt2	541	5.628284931182861	2.9456846714019775	2.682600259780884	False
542	openai-community/gpt2	542	12.592690467834473	9.957180500030518	2.635509967803955	False
543	openai-community/gpt2	543	15.459270477294922	9.374608993530273	6.084661483764648	False
544	openai-community/gpt2	544	1.7582021951675415	0.0393193662166595	1.718882828950882	False
545	openai-community/gpt2	545	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
546	openai-community/gpt2	546	4.006712913513184	4.26371431350708	-0.2570013999938965	True
547	openai-community/gpt2	547	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
548	openai-community/gpt2	548	4.704710006713867	5.136828899383545	-0.43211889266967773	True
549	openai-community/gpt2	549	5.948192596435547	1.2409117221832275	4.707280874252319	False
550	openai-community/gpt2	550	5.628284931182861	2.9456846714019775	2.682600259780884	False
551	openai-community/gpt2	551	12.592690467834473	9.957180500030518	2.635509967803955	False
552	openai-community/gpt2	552	15.459270477294922	9.374608993530273	6.084661483764648	False
553	openai-community/gpt2	553	1.7582021951675415	0.0393193662166595	1.718882828950882	False
554	openai-community/gpt2	554	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
555	openai-community/gpt2	555	4.006712913513184	4.26371431350708	-0.2570013999938965	True
556	openai-community/gpt2	556	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
557	openai-community/gpt2	557	4.704710006713867	5.136828899383545	-0.43211889266967773	True
558	openai-community/gpt2	558	5.948192596435547	1.2409117221832275	4.707280874252319	False
559	openai-community/gpt2	559	5.628284931182861	2.9456846714019775	2.682600259780884	False
560	openai-community/gpt2	560	12.592690467834473	9.957180500030518	2.635509967803955	False
561	openai-community/gpt2	561	15.459270477294922	9.374608993530273	6.084661483764648	False
562	openai-community/gpt2	562	1.7582021951675415	0.0393193662166595	1.718882828950882	False
563	openai-community/gpt2	563	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
564	openai-community/gpt2	564	4.006712913513184	4.26371431350708	-0.2570013999938965	True
565	openai-community/gpt2	565	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
566	openai-community/gpt2	566	4.704710006713867	5.136828899383545	-0.43211889266967773	True
567	openai-community/gpt2	567	5.948192596435547	1.2409117221832275	4.707280874252319	False
568	openai-community/gpt2	568	5.628284931182861	2.9456846714019775	2.682600259780884	False
569	openai-community/gpt2	569	12.592690467834473	9.957180500030518	2.635509967803955	False
570	openai-community/gpt2	570	15.459270477294922	9.374608993530273	6.084661483764648	False
571	openai-community/gpt2	571	1.7582021951675415	0.0393193662166595	1.718882828950882	False
572	openai-community/gpt2	572	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
573	openai-community/gpt2	573	4.006712913513184	4.26371431350708	-0.2570013999938965	True
574	openai-community/gpt2	574	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
575	openai-community/gpt2	575	4.704710006713867	5.136828899383545	-0.43211889266967773	True
576	openai-community/gpt2	576	5.948192596435547	1.2409117221832275	4.707280874252319	False
577	openai-community/gpt2	577	5.628284931182861	2.9456846714019775	2.682600259780884	False
578	openai-community/gpt2	578	12.592690467834473	9.957180500030518	2.635509967803955	False
579	openai-community/gpt2	579	15.459270477294922	9.374608993530273	6.084661483764648	False
580	openai-community/gpt2	580	1.7582021951675415	0.0393193662166595	1.718882828950882	False
581	openai-community/gpt2	581	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
582	openai-community/gpt2	582	4.006712913513184	4.26371431350708	-0.2570013999938965	True
583	openai-community/gpt2	583	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
584	openai-community/gpt2	584	4.704710006713867	5.136828899383545	-0.43211889266967773	True
585	openai-community/gpt2	585	5.948192596435547	1.2409117221832275	4.707280874252319	False
586	openai-community/gpt2	586	5.628284931182861	2.9456846714019775	2.682600259780884	False
587	openai-community/gpt2	587	12.592690467834473	9.957180500030518	2.635509967803955	False
588	openai-community/gpt2	588	15.459270477294922	9.374608993530273	6.084661483764648	False
589	openai-community/gpt2	589	1.7582021951675415	0.0393193662166595	1.718882828950882	False
590	openai-community/gpt2	590	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
591	openai-community/gpt2	591	4.006712913513184	4.26371431350708	-0.2570013999938965	True
592	openai-community/gpt2	592	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
593	openai-community/gpt2	593	4.704710006713867	5.136828899383545	-0.43211889266967773	True
594	openai-community/gpt2	594	5.948192596435547	1.2409117221832275	4.707280874252319	False
595	openai-community/gpt2	595	5.628284931182861	2.9456846714019775	2.682600259780884	False
596	openai-community/gpt2	596	12.592690467834473	9.957180500030518	2.635509967803955	False
597	openai-community/gpt2	597	15.459270477294922	9.374608993530273	6.084661483764648	False
598	openai-community/gpt2	598	1.7582021951675415	0.0393193662166595	1.718882828950882	False
599	openai-community/gpt2	599	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
600	openai-community/gpt2	600	4.006712913513184	4.26371431350708	-0.2570013999938965	True
601	openai-community/gpt2	601	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
602	openai-community/gpt2	602	4.704710006713867	5.136828899383545	-0.43211889266967773	True
603	openai-community/gpt2	603	5.948192596435547	1.2409117221832275	4.707280874252319	False
604	openai-community/gpt2	604	5.628284931182861	2.9456846714019775	2.682600259780884	False
605	openai-community/gpt2	605	12.592690467834473	9.957180500030518	2.635509967803955	False
606	openai-community/gpt2	606	15.459270477294922	9.374608993530273	6.084661483764648	False
607	openai-community/gpt2	607	1.7582021951675415	0.0393193662166595	1.718882828950882	False
608	openai-community/gpt2	608	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
609	openai-community/gpt2	609	4.006712913513184	4.26371431350708	-0.2570013999938965	True
610	openai-community/gpt2	610	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
611	openai-community/gpt2	611	4.704710006713867	5.136828899383545	-0.43211889266967773	True
612	openai-community/gpt2	612	5.948192596435547	1.2409117221832275	4.707280874252319	False
613	openai-community/gpt2	613	5.628284931182861	2.9456846714019775	2.682600259780884	False
614	openai-community/gpt2	614	12.592690467834473	9.957180500030518	2.635509967803955	False
615	openai-community/gpt2	615	15.459270477294922	9.374608993530273	6.084661483764648	False
616	openai-community/gpt2	616	1.7582021951675415	0.0393193662166595	1.718882828950882	False
617	openai-community/gpt2	617	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
618	openai-community/gpt2	618	4.006712913513184	4.26371431350708	-0.2570013999938965	True
619	openai-community/gpt2	619	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
620	openai-community/gpt2	620	4.704710006713867	5.136828899383545	-0.43211889266967773	True
621	openai-community/gpt2	621	5.948192596435547	1.2409117221832275	4.707280874252319	False
622	openai-community/gpt2	622	5.628284931182861	2.9456846714019775	2.682600259780884	False
623	openai-community/gpt2	623	12.592690467834473	9.957180500030518	2.635509967803955	False
624	openai-community/gpt2	624	15.459270477294922	9.374608993530273	6.084661483764648	False
625	openai-community/gpt2	625	1.7582021951675415	0.0393193662166595	1.718882828950882	False
626	openai-community/gpt2	626	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
627	openai-community/gpt2	627	4.006712913513184	4.26371431350708	-0.2570013999938965	True
628	openai-community/gpt2	628	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
629	openai-community/gpt2	629	4.704710006713867	5.136828899383545	-0.43211889266967773	True
630	openai-community/gpt2	630	5.948192596435547	1.2409117221832275	4.707280874252319	False
631	openai-community/gpt2	631	5.628284931182861	2.9456846714019775	2.682600259780884	False
632	openai-community/gpt2	632	12.592690467834473	9.957180500030518	2.635509967803955	False
633	openai-community/gpt2	633	15.459270477294922	9.374608993530273	6.084661483764648	False
634	openai-community/gpt2	634	1.7582021951675415	0.0393193662166595	1.718882828950882	False
635	openai-community/gpt2	635	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
636	openai-community/gpt2	636	4.006712913513184	4.26371431350708	-0.2570013999938965	True
637	openai-community/gpt2	637	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
638	openai-community/gpt2	638	4.704710006713867	5.136828899383545	-0.43211889266967773	True
639	openai-community/gpt2	639	5.948192596435547	1.2409117221832275	4.707280874252319	False
640	openai-community/gpt2	640	5.628284931182861	2.9456846714019775	2.682600259780884	False
641	openai-community/gpt2	641	12.592690467834473	9.957180500030518	2.635509967803955	False
642	openai-community/gpt2	642	15.459270477294922	9.374608993530273	6.084661483764648	False
643	openai-community/gpt2	643	1.7582021951675415	0.0393193662166595	1.718882828950882	False
644	openai-community/gpt2	644	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
645	openai-community/gpt2	645	4.006712913513184	4.26371431350708	-0.2570013999938965	True
646	openai-community/gpt2	646	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
647	openai-community/gpt2	647	4.704710006713867	5.136828899383545	-0.43211889266967773	True
648	openai-community/gpt2	648	5.948192596435547	1.2409117221832275	4.707280874252319	False
649	openai-community/gpt2	649	5.628284931182861	2.9456846714019775	2.682600259780884	False
650	openai-community/gpt2	650	12.592690467834473	9.957180500030518	2.635509967803955	False
651	openai-community/gpt2	651	15.459270477294922	9.374608993530273	6.084661483764648	False
652	openai-community/gpt2	652	1.7582021951675415	0.0393193662166595	1.718882828950882	False
653	openai-community/gpt2	653	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
654	openai-community/gpt2	654	4.006712913513184	4.26371431350708	-0.2570013999938965	True
655	openai-community/gpt2	655	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
656	openai-community/gpt2	656	4.704710006713867	5.136828899383545	-0.43211889266967773	True
657	openai-community/gpt2	657	5.948192596435547	1.2409117221832275	4.707280874252319	False
658	openai-community/gpt2	658	5.628284931182861	2.9456846714019775	2.682600259780884	False
659	openai-community/gpt2	659	12.592690467834473	9.957180500030518	2.635509967803955	False
660	openai-community/gpt2	660	15.459270477294922	9.374608993530273	6.084661483764648	False
661	openai-community/gpt2	661	1.7582021951675415	0.0393193662166595	1.718882828950882	False
662	openai-community/gpt2	662	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
663	openai-community/gpt2	663	4.006712913513184	4.26371431350708	-0.2570013999938965	True
664	openai-community/gpt2	664	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
665	openai-community/gpt2	665	4.704710006713867	5.136828899383545	-0.43211889266967773	True
666	openai-community/gpt2	666	5.948192596435547	1.2409117221832275	4.707280874252319	False
667	openai-community/gpt2	667	5.628284931182861	2.9456846714019775	2.682600259780884	False
668	openai-community/gpt2	668	12.592690467834473	9.957180500030518	2.635509967803955	False
669	openai-community/gpt2	669	15.459270477294922	9.374608993530273	6.084661483764648	False
670	openai-community/gpt2	670	1.7582021951675415	0.0393193662166595	1.718882828950882	False
671	openai-community/gpt2	671	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
672	openai-community/gpt2	672	4.006712913513184	4.26371431350708	-0.2570013999938965	True
673	openai-community/gpt2	673	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
674	openai-community/gpt2	674	4.704710006713867	5.136828899383545	-0.43211889266967773	True
675	openai-community/gpt2	675	5.948192596435547	1.2409117221832275	4.707280874252319	False
676	openai-community/gpt2	676	5.628284931182861	2.9456846714019775	2.682600259780884	False
677	openai-community/gpt2	677	12.592690467834473	9.957180500030518	2.635509967803955	False
678	openai-community/gpt2	678	15.459270477294922	9.374608993530273	6.084661483764648	False
679	openai-community/gpt2	679	1.7582021951675415	0.0393193662166595	1.718882828950882	False
680	openai-community/gpt2	680	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
681	openai-community/gpt2	681	4.006712913513184	4.26371431350708	-0.2570013999938965	True
682	openai-community/gpt2	682	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
683	openai-community/gpt2	683	4.704710006713867	5.136828899383545	-0.43211889266967773	True
684	openai-community/gpt2	684	5.948192596435547	1.2409117221832275	4.707280874252319	False
685	openai-community/gpt2	685	5.628284931182861	2.9456846714019775	2.682600259780884	False
686	openai-community/gpt2	686	12.592690467834473	9.957180500030518	2.635509967803955	False
687	openai-community/gpt2	687	15.459270477294922	9.374608993530273	6.084661483764648	False
688	openai-community/gpt2	688	1.7582021951675415	0.0393193662166595	1.718882828950882	False
689	openai-community/gpt2	689	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
690	openai-community/gpt2	690	4.006712913513184	4.26371431350708	-0.2570013999938965	True
691	openai-community/gpt2	691	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
692	openai-community/gpt2	692	4.704710006713867	5.136828899383545	-0.43211889266967773	True
693	openai-community/gpt2	693	5.948192596435547	1.2409117221832275	4.707280874252319	False
694	openai-community/gpt2	694	5.628284931182861	2.9456846714019775	2.682600259780884	False
695	openai-community/gpt2	695	12.592690467834473	9.957180500030518	2.635509967803955	False
696	openai-community/gpt2	696	15.459270477294922	9.374608993530273	6.084661483764648	False
697	openai-community/gpt2	697	1.7582021951675415	0.0393193662166595	1.718882828950882	False
698	openai-community/gpt2	698	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
699	openai-community/gpt2	699	4.006712913513184	4.26371431350708	-0.2570013999938965	True
700	openai-community/gpt2	700	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
701	openai-community/gpt2	701	4.704710006713867	5.136828899383545	-0.43211889266967773	True
702	openai-community/gpt2	702	5.948192596435547	1.2409117221832275	4.707280874252319	False
703	openai-community/gpt2	703	5.628284931182861	2.9456846714019775	2.682600259780884	False
704	openai-community/gpt2	704	12.592690467834473	9.957180500030518	2.635509967803955	False
705	openai-community/gpt2	705	15.459270477294922	9.374608993530273	6.084661483764648	False
706	openai-community/gpt2	706	1.7582021951675415	0.0393193662166595	1.718882828950882	False
707	openai-community/gpt2	707	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
708	openai-community/gpt2	708	4.006712913513184	4.26371431350708	-0.2570013999938965	True
709	openai-community/gpt2	709	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
710	openai-community/gpt2	710	4.704710006713867	5.136828899383545	-0.43211889266967773	True
711	openai-community/gpt2	711	5.948192596435547	1.2409117221832275	4.707280874252319	False
712	openai-community/gpt2	712	5.628284931182861	2.9456846714019775	2.682600259780884	False
713	openai-community/gpt2	713	12.592690467834473	9.957180500030518	2.635509967803955	False
714	openai-community/gpt2	714	15.459270477294922	9.374608993530273	6.084661483764648	False
715	openai-community/gpt2	715	1.7582021951675415	0.0393193662166595	1.718882828950882	False
716	openai-community/gpt2	716	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
717	openai-community/gpt2	717	4.006712913513184	4.26371431350708	-0.2570013999938965	True
718	openai-community/gpt2	718	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
719	openai-community/gpt2	719	4.704710006713867	5.136828899383545	-0.43211889266967773	True
720	openai-community/gpt2	720	5.948192596435547	1.2409117221832275	4.707280874252319	False
721	openai-community/gpt2	721	5.628284931182861	2.9456846714019775	2.682600259780884	False
722	openai-community/gpt2	722	12.592690467834473	9.957180500030518	2.635509967803955	False
723	openai-community/gpt2	723	15.459270477294922	9.374608993530273	6.084661483764648	False
724	openai-community/gpt2	724	1.7582021951675415	0.0393193662166595	1.718882828950882	False
725	openai-community/gpt2	725	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
726	openai-community/gpt2	726	4.006712913513184	4.26371431350708	-0.2570013999938965	True
727	openai-community/gpt2	727	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
728	openai-community/gpt2	728	4.704710006713867	5.136828899383545	-0.43211889266967773	True
729	openai-community/gpt2	729	5.948192596435547	1.2409117221832275	4.707280874252319	False
730	openai-community/gpt2	730	5.628284931182861	2.9456846714019775	2.682600259780884	False
731	openai-community/gpt2	731	12.592690467834473	9.957180500030518	2.635509967803955	False
732	openai-community/gpt2	732	15.459270477294922	9.374608993530273	6.084661483764648	False
733	openai-community/gpt2	733	1.7582021951675415	0.0393193662166595	1.718882828950882	False
734	openai-community/gpt2	734	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
735	openai-community/gpt2	735	4.006712913513184	4.26371431350708	-0.2570013999938965	True
736	openai-community/gpt2	736	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
737	openai-community/gpt2	737	4.704710006713867	5.136828899383545	-0.43211889266967773	True
738	openai-community/gpt2	738	5.948192596435547	1.2409117221832275	4.707280874252319	False
739	openai-community/gpt2	739	5.628284931182861	2.9456846714019775	2.682600259780884	False
740	openai-community/gpt2	740	12.592690467834473	9.957180500030518	2.635509967803955	False
741	openai-community/gpt2	741	15.459270477294922	9.374608993530273	6.084661483764648	False
742	openai-community/gpt2	742	1.7582021951675415	0.0393193662166595	1.718882828950882	False
743	openai-community/gpt2	743	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
744	openai-community/gpt2	744	4.006712913513184	4.26371431350708	-0.2570013999938965	True
745	openai-community/gpt2	745	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
746	openai-community/gpt2	746	4.704710006713867	5.136828899383545	-0.43211889266967773	True
747	openai-community/gpt2	747	5.948192596435547	1.2409117221832275	4.707280874252319	False
748	openai-community/gpt2	748	5.628284931182861	2.9456846714019775	2.682600259780884	False
749	openai-community/gpt2	749	12.592690467834473	9.957180500030518	2.635509967803955	False
750	openai-community/gpt2	750	15.459270477294922	9.374608993530273	6.084661483764648	False
751	openai-community/gpt2	751	1.7582021951675415	0.0393193662166595	1.718882828950882	False
752	openai-community/gpt2	752	1.7792246341705322	0.0594002492725849	1.7198243848979473	False
753	openai-community/gpt2	753	4.006712913513184	4.26371431350708	-0.2570013999938965	True
754	openai-community/gpt2	754	4.5037312507629395	4.619834899902344	-0.1161036491394043	True
755	openai-community/gpt2	755	4.704710006713867	5.136828899383545	-0.43211889266967773	True
756	openai-community/gpt2	756	3.120622396469116	5.625728130340576	-2.50510573387146	True
757	openai-community/gpt2	757	3.5367496013641357	7.325375556945801	-3.788625955581665	True
758	openai-community/gpt2	758	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
759	openai-community/gpt2	759	3.588147352139155	17.21514892578125	-13.627001573642096	True
760	openai-community/gpt2	760	0.245024561882019	2.735929489135742	-2.490904927253723	True
761	openai-community/gpt2	761	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
762	openai-community/gpt2	762	3.875243186950683	2.4652676582336426	1.4099755287170406	False
763	openai-community/gpt2	763	4.223812580108643	2.563309907913208	1.6605026721954346	False
764	openai-community/gpt2	764	4.424144744873047	5.333254337310791	-0.9091095924377441	True
765	openai-community/gpt2	765	3.120622396469116	5.625728130340576	-2.50510573387146	True
766	openai-community/gpt2	766	3.5367496013641357	7.325375556945801	-3.788625955581665	True
767	openai-community/gpt2	767	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
768	openai-community/gpt2	768	3.588147352139155	17.21514892578125	-13.627001573642096	True
769	openai-community/gpt2	769	0.245024561882019	2.735929489135742	-2.490904927253723	True
770	openai-community/gpt2	770	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
771	openai-community/gpt2	771	3.875243186950683	2.4652676582336426	1.4099755287170406	False
772	openai-community/gpt2	772	4.223812580108643	2.563309907913208	1.6605026721954346	False
773	openai-community/gpt2	773	4.424144744873047	5.333254337310791	-0.9091095924377441	True
774	openai-community/gpt2	774	3.120622396469116	5.625728130340576	-2.50510573387146	True
775	openai-community/gpt2	775	3.5367496013641357	7.325375556945801	-3.788625955581665	True
776	openai-community/gpt2	776	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
777	openai-community/gpt2	777	3.588147352139155	17.21514892578125	-13.627001573642096	True
778	openai-community/gpt2	778	0.245024561882019	2.735929489135742	-2.490904927253723	True
779	openai-community/gpt2	779	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
780	openai-community/gpt2	780	3.875243186950683	2.4652676582336426	1.4099755287170406	False
781	openai-community/gpt2	781	4.223812580108643	2.563309907913208	1.6605026721954346	False
782	openai-community/gpt2	782	4.424144744873047	5.333254337310791	-0.9091095924377441	True
783	openai-community/gpt2	783	3.120622396469116	5.625728130340576	-2.50510573387146	True
784	openai-community/gpt2	784	3.5367496013641357	7.325375556945801	-3.788625955581665	True
785	openai-community/gpt2	785	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
786	openai-community/gpt2	786	3.588147352139155	17.21514892578125	-13.627001573642096	True
787	openai-community/gpt2	787	0.245024561882019	2.735929489135742	-2.490904927253723	True
788	openai-community/gpt2	788	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
789	openai-community/gpt2	789	3.875243186950683	2.4652676582336426	1.4099755287170406	False
790	openai-community/gpt2	790	4.223812580108643	2.563309907913208	1.6605026721954346	False
791	openai-community/gpt2	791	4.424144744873047	5.333254337310791	-0.9091095924377441	True
792	openai-community/gpt2	792	3.120622396469116	5.625728130340576	-2.50510573387146	True
793	openai-community/gpt2	793	3.5367496013641357	7.325375556945801	-3.788625955581665	True
794	openai-community/gpt2	794	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
795	openai-community/gpt2	795	3.588147352139155	17.21514892578125	-13.627001573642096	True
796	openai-community/gpt2	796	0.245024561882019	2.735929489135742	-2.490904927253723	True
797	openai-community/gpt2	797	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
798	openai-community/gpt2	798	3.875243186950683	2.4652676582336426	1.4099755287170406	False
799	openai-community/gpt2	799	4.223812580108643	2.563309907913208	1.6605026721954346	False
800	openai-community/gpt2	800	4.424144744873047	5.333254337310791	-0.9091095924377441	True
801	openai-community/gpt2	801	3.120622396469116	5.625728130340576	-2.50510573387146	True
802	openai-community/gpt2	802	3.5367496013641357	7.325375556945801	-3.788625955581665	True
803	openai-community/gpt2	803	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
804	openai-community/gpt2	804	3.588147352139155	17.21514892578125	-13.627001573642096	True
805	openai-community/gpt2	805	0.245024561882019	2.735929489135742	-2.490904927253723	True
806	openai-community/gpt2	806	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
807	openai-community/gpt2	807	3.875243186950683	2.4652676582336426	1.4099755287170406	False
808	openai-community/gpt2	808	4.223812580108643	2.563309907913208	1.6605026721954346	False
809	openai-community/gpt2	809	4.424144744873047	5.333254337310791	-0.9091095924377441	True
810	openai-community/gpt2	810	3.120622396469116	5.625728130340576	-2.50510573387146	True
811	openai-community/gpt2	811	3.5367496013641357	7.325375556945801	-3.788625955581665	True
812	openai-community/gpt2	812	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
813	openai-community/gpt2	813	3.588147352139155	17.21514892578125	-13.627001573642096	True
814	openai-community/gpt2	814	0.245024561882019	2.735929489135742	-2.490904927253723	True
815	openai-community/gpt2	815	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
816	openai-community/gpt2	816	3.875243186950683	2.4652676582336426	1.4099755287170406	False
817	openai-community/gpt2	817	4.223812580108643	2.563309907913208	1.6605026721954346	False
818	openai-community/gpt2	818	4.424144744873047	5.333254337310791	-0.9091095924377441	True
819	openai-community/gpt2	819	3.120622396469116	5.625728130340576	-2.50510573387146	True
820	openai-community/gpt2	820	3.5367496013641357	7.325375556945801	-3.788625955581665	True
821	openai-community/gpt2	821	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
822	openai-community/gpt2	822	3.588147352139155	17.21514892578125	-13.627001573642096	True
823	openai-community/gpt2	823	0.245024561882019	2.735929489135742	-2.490904927253723	True
824	openai-community/gpt2	824	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
825	openai-community/gpt2	825	3.875243186950683	2.4652676582336426	1.4099755287170406	False
826	openai-community/gpt2	826	4.223812580108643	2.563309907913208	1.6605026721954346	False
827	openai-community/gpt2	827	4.424144744873047	5.333254337310791	-0.9091095924377441	True
828	openai-community/gpt2	828	3.120622396469116	5.625728130340576	-2.50510573387146	True
829	openai-community/gpt2	829	3.5367496013641357	7.325375556945801	-3.788625955581665	True
830	openai-community/gpt2	830	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
831	openai-community/gpt2	831	3.588147352139155	17.21514892578125	-13.627001573642096	True
832	openai-community/gpt2	832	0.245024561882019	2.735929489135742	-2.490904927253723	True
833	openai-community/gpt2	833	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
834	openai-community/gpt2	834	3.875243186950683	2.4652676582336426	1.4099755287170406	False
835	openai-community/gpt2	835	4.223812580108643	2.563309907913208	1.6605026721954346	False
836	openai-community/gpt2	836	4.424144744873047	5.333254337310791	-0.9091095924377441	True
837	openai-community/gpt2	837	3.120622396469116	5.625728130340576	-2.50510573387146	True
838	openai-community/gpt2	838	3.5367496013641357	7.325375556945801	-3.788625955581665	True
839	openai-community/gpt2	839	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
840	openai-community/gpt2	840	3.588147352139155	17.21514892578125	-13.627001573642096	True
841	openai-community/gpt2	841	0.245024561882019	2.735929489135742	-2.490904927253723	True
842	openai-community/gpt2	842	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
843	openai-community/gpt2	843	3.875243186950683	2.4652676582336426	1.4099755287170406	False
844	openai-community/gpt2	844	4.223812580108643	2.563309907913208	1.6605026721954346	False
845	openai-community/gpt2	845	4.424144744873047	5.333254337310791	-0.9091095924377441	True
846	openai-community/gpt2	846	3.120622396469116	5.625728130340576	-2.50510573387146	True
847	openai-community/gpt2	847	3.5367496013641357	7.325375556945801	-3.788625955581665	True
848	openai-community/gpt2	848	3.4561027785142264	4.002095699310303	-0.5459929207960763	True
849	openai-community/gpt2	849	3.588147352139155	17.21514892578125	-13.627001573642096	True
850	openai-community/gpt2	850	0.245024561882019	2.735929489135742	-2.490904927253723	True
851	openai-community/gpt2	851	1.6901464462280271	4.716718673706055	-3.0265722274780273	True
852	openai-community/gpt2	852	3.875243186950683	2.4652676582336426	1.4099755287170406	False
